codtno,tno,estatus,id_sede,Sede,Nacionalidad,No de Cedula,Apellidos,Nombres,Genero,Fecha de Ingreso,id_cargo,Cargo,id_unidad_ejecutora,Autoridad,id_dependencia,Departamento
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13355973,GUTIERREZ GOMEZ,RYAN,MASCULINO,15-Feb-18,313,ENTRENADOR DEPORTIVO IV,29,VICERECTORADO ADMINISTRATIVO,45,DIRECCIÓN DE DEPORTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13845547,VACA,KIMBERLY,FEMENINO,14-Feb-08,81,ANALISTA DE PERSONAL III,29,VICERECTORADO ADMINISTRATIVO,253,DIRECCIÓN DE GESTIÓN DEL CAPITAL HUMANO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13221507,SMITH GARCIA,ROBERTO CRISTOBAL,MASCULINO,24-Nov-08,238,ALMACENISTA JEFE II,29,VICERECTORADO ADMINISTRATIVO,261,DIRECCIÓN DE ESTUDIANTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13969439,LOPEZ,ERIC BRIAN,MASCULINO,30-Jan-94,477,TECNICO ELECTRONICO V,117,SECRETARIA,314,LECHUCERÍA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13310047,CASTILLO RODRIGUEZ,BENJAMIN JEFFREY,MASCULINO,27-Sep-02,19,JEFE TECNICO ADMINISTRATIVO II,117,SECRETARIA,289,DIRECCIÓN DE REGISTRO DE NACIDOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13908519,DIAZ ROJAS,REBECCA AMANDA,FEMENINO,17-May-24,614,ADMINISTRADOR DE SISTEMAS I,29,VICERECTORADO ADMINISTRATIVO,256,UNIDAD DE GESTIÓN DE LA INFORMACIÓN Y APOYO TÉCNICO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13858527,ROMERO,REBECCA MELISSA,FEMENINO,8-May-08,213,SECRETARIO III,50,VICERECTORADO ACADEMICO,152,COORDINACIÓN DE INGENIERÍA FANTASMAGÓRICA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13298987,ALVAREZ,NICOLE AMANDA,FEMENINO,26-Jan-21,702,ASISTENTE DE COORDINACION I,50,VICERECTORADO ACADEMICO,201,DECANATO DE RELACIONES CON LOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13414689,ROJAS,MICHELLE,FEMENINO,29-Nov-17,7,ADMINISTRADOR V,50,VICERECTORADO ACADEMICO,236,DIRECCIÓN DE DESARROLLO PROFESORAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13673584,VACA RAMIREZ,JUAN BRIAN,MASCULINO,26-Jun-11,1272,TECNICO AUDIOVISUAL IV,117,SECRETARIA,295,DIRECCIÓN DE EQUIPOS MÁGICOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13385042,GOMEZ GONZALEZ,MICHELLE ELIZABETH,FEMENINO,9-May-15,11,ASISTENTE ADMINISTRATIVO II,117,SECRETARIA,289,DIRECCIÓN DE REGISTRO DE NACIDOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13774084,GUTIERREZ FERNANDEZ,JUAN,MASCULINO,17-Nov-11,199,ANALISTA PROCESOS DE DATOS III,29,VICERECTORADO ADMINISTRATIVO,258,DEPARTAMENTO DE NÓMINA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13291972,MEDINA,KIMBERLY KELLY,FEMENINO,28-Mar-94,221,SECRETARIO ADMINISTRATIVO II,8,RECTORADO,52,DIRECCIÓN DE ORIENTACIÓN VOCACIONAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13798669,MARTIN ROJAS,ESTEFANIA JESSICA,FEMENINO,28-Mar-12,356,BIBLIOTECOLOGO II,50,VICERECTORADO ACADEMICO,227,BIBLIOTECA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13832994,DIAZ CASTILLO,NANCY MARIA,FEMENINO,22-Mar-01,704,ASISTENTE DE COORDINACION III,50,VICERECTORADO ACADEMICO,149,COORDINACIÓN DE DIVINACIÓN
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13151878,SANCHEZ CASTILLO,KIMBERLY LAURA,FEMENINO,29-Jun-10,12,ASISTENTE ADMINISTRATIVO III,8,RECTORADO,30,RECTORADO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13869104,SMITH RODRIGUEZ,REBECCA SARAH,FEMENINO,19-Apr-07,1239,ARCHIVISTA JEFE,117,SECRETARIA,322,CENTRO DE DOCUMENTACIÓN Y ARCHIVO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13517599,FERNANDEZ PEREZ,BRIAN,MASCULINO,12-Oct-03,1242,ANALISTA FINANCIERO,50,VICERECTORADO ACADEMICO,201,DECANATO DE RELACIONES CON LOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13634910,MARTINEZ GOMEZ,KEVIN MATEO,MASCULINO,12-Mar-10,485,INGENIERO MECANICO II,50,VICERECTORADO ACADEMICO,224,LABORATORIOS DE TRANSFIGURACIÓN
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13137046,ROMERO MEDINA,ESTEBAN SCOTT,MASCULINO,1-Sep-91,635,TECNICO DE LABORATORIO V,50,VICERECTORADO ACADEMICO,224,LABORATORIOS DE TRANSFIGURACIÓN
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13582257,SANCHEZ SMITH,SHAWN TONIA,FEMENINO,19-Nov-95,19,JEFE TECNICO ADMINISTRATIVO II,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13523161,FERNANDEZ,ANTONIO SCOTT,MASCULINO,22-Jan-03,710,COORD. DE ASUNTOS ADUANALES I,50,VICERECTORADO ACADEMICO,212,UNIDAD DE LABORATORIOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1383254,SMITH,PATRICIA,FEMENINO,30-Oct-88,343,PSICOLOGO III,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13190340,DIAZ HERNANDEZ,JOSUE BRIAN,MASCULINO,22-Oct-03,1268,ADMINISTRADOR DE TRANSPORTE III,29,VICERECTORADO ADMINISTRATIVO,268,DEPARTAMENTO DE TODOS LOS ESTUDIANTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1362298,RAMIREZ DIAZ,JOYCE,FEMENINO,24-May-01,871,POR  DEFINIR,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1362298,RAMIREZ DIAZ,JOYCE,FEMENINO,28-Apr-64,871,POR  DEFINIR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13875790,SANCHEZ MORENO,JESSICA AMANDA,FEMENINO,16-Jul-86,14,ASISTENTE ADMINISTRATIVO V,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13572626,RAMIREZ CASTILLO,JESSICA,FEMENINO,17-Jul-00,48,ANALISTA DE PRESUPUESTO III,29,VICERECTORADO ADMINISTRATIVO,247,DEPARTAMENTO DE REGISTRO Y CONTROL FINANCIERO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13694821,ALONZO,RICARDO GUILLERMO,MASCULINO,21-May-05,635,TECNICO DE LABORATORIO V,50,VICERECTORADO ACADEMICO,223,LABORATORIOS DE ASTROLOGÍA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13852895,MARTINEZ GARCIA,JOSE JUAN,MASCULINO,13-Aug-01,635,TECNICO DE LABORATORIO V,50,VICERECTORADO ACADEMICO,221,LABORATORIOS DE CATÁSTROFES MÁGICAS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13450524,MEDINA ROJAS,KIMBERLY ANGELA,FEMENINO,6-Jun-14,217,SECRETARIO EJECUTIVO II,50,VICERECTORADO ACADEMICO,72,VICERRECTORADO ACADÉMICO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13931404,TORRES GOMEZ,ROBERTO ROBERTO,MASCULINO,25-Feb-09,493,INGENIERO ELECTRONICO JEFE I,50,VICERECTORADO ACADEMICO,222,LABORATORIOS DE ESCOBAS VOLADORAS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13805903,DIAZ ROMERO,GUILLERMO JOSE,MASCULINO,17-Jul-74,635,TECNICO DE LABORATORIO V,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13469189,NAVARRO,RYAN GUILLERMO,MASCULINO,16-Nov-05,154,OFICINISTA III,8,RECTORADO,31,RECTORADO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13132300,LOPEZ,ELIZABETH CHRISTINA,FEMENINO,20-Jun-03,212,SECRETARIO II,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13817795,GOMEZ TORRES,REBECCA KIMBERLY,FEMENINO,3-Mar-11,39,PLANIFICADOR III,50,VICERECTORADO ACADEMICO,201,DECANATO DE RELACIONES CON LOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13235211,ROMERO ROJAS,ERIC DANIEL,MASCULINO,14-Sep-19,638,TECNICO DE LABORATORIO II,50,VICERECTORADO ACADEMICO,221,LABORATORIOS DE CATÁSTROFES MÁGICAS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13582781,MARTINEZ RODRIGUEZ,DANIEL,MASCULINO,26-Oct-05,486,INGENIERO MECANICO III,50,VICERECTORADO ACADEMICO,220,LABORATORIOS DE HOGSMEADE
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13715663,RAMIREZ ROJAS,DANIEL,MASCULINO,27-Jul-04,13,ASISTENTE ADMINISTRATIVO IV,117,SECRETARIA,289,DIRECCIÓN DE REGISTRO DE NACIDOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,13440054,FERNANDEZ GOMEZ,TIFFANY,FEMENINO,1-May-18,418,DISEÑADOR GRAFICO II,8,RECTORADO,40,DIRECCIÓN DE CULTURA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1341453,RAMIREZ RAMIREZ,MARIA,FEMENINO,25-Nov-89,211,SECRETARIO I,29,VICERECTORADO ADMINISTRATIVO,5,DEPENDENCIA PENSIONADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14931394,LOPEZ SANCHEZ,LAURA,FEMENINO,6-Oct-11,13,ASISTENTE ADMINISTRATIVO IV,50,VICERECTORADO ACADEMICO,171,COORDINACIÓN DE INGENIERÍA MECÁNICA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14954989,GOMEZ,ERIC JASON,MASCULINO,19-Nov-99,1307,JEFE DE NOMINA I,29,VICERECTORADO ADMINISTRATIVO,258,DEPARTAMENTO DE NÓMINA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14745230,FERNANDEZ CASTILLO,ROBERTO,MASCULINO,23-Dec-14,19,JEFE TECNICO ADMINISTRATIVO II,117,SECRETARIA,314,LECHUCERÍA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14381191,MORENO TORRES,ANDRES,MASCULINO,28-Oct-94,633,TECNICO DE LABORATORIO III,50,VICERECTORADO ACADEMICO,220,LABORATORIOS DE HOGSMEADE
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14232813,FERNANDEZ HERNANDEZ,GUILLERMO JUAN,MASCULINO,22-Feb-07,1303,OPERADOR DE EQUIPOS MULTIMEDIA IV,117,SECRETARIA,295,DIRECCIÓN DE EQUIPOS MÁGICOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14441655,JIMENEZ,SHARON,FEMENINO,5-Oct-97,416,DIAGRAMADOR II,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14728871,ROMERO GUTIERREZ,RYAN JEFFREY,MASCULINO,12-Aug-10,1312,ANALISTA DE HIGIENE Y SEGURIDAD II,29,VICERECTORADO ADMINISTRATIVO,278,DIRECCIÓN DE SEGURIDAD INTEGRAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14766076,RUIZ ROMERO,ESTEFANIA LISA,FEMENINO,23-Apr-15,702,ASISTENTE DE COORDINACION I,50,VICERECTORADO ACADEMICO,140,COORDINACIÓN DE ARQUITECTURA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14414310,RAMIREZ RAMIREZ,JULIA CARRIE,FEMENINO,14-May-91,221,SECRETARIO ADMINISTRATIVO II,8,RECTORADO,52,DIRECCIÓN DE ORIENTACIÓN VOCACIONAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14251684,ROJAS GARCIA,JUAN BRIAN,MASCULINO,7-Oct-07,635,TECNICO DE LABORATORIO V,50,VICERECTORADO ACADEMICO,222,LABORATORIOS DE ESCOBAS VOLADORAS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1488275,LOPEZ GOMEZ,CAROL HELENA,FEMENINO,17-May-80,212,SECRETARIO II,29,VICERECTORADO ADMINISTRATIVO,5,DEPENDENCIA PENSIONADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14382606,SANCHEZ,DAVID JOSUE,MASCULINO,30-Nov-16,1332,JEFE DE TRAFICO,29,VICERECTORADO ADMINISTRATIVO,268,DEPARTAMENTO DE TODOS LOS ESTUDIANTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14266255,SMITH PEREZ,MICHELLE SHANAON,FEMENINO,8-Feb-10,1317,ASISTENTE EJECUTIVO DE ESTUDIOS PARA GRA,50,VICERECTORADO ACADEMICO,149,COORDINACIÓN DE DIVINACIÓN
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14193230,SANCHEZ VASQUEZ,LAURA ANDREA,FEMENINO,8-Nov-20,343,PSICOLOGO III,8,RECTORADO,52,DIRECCIÓN DE ORIENTACIÓN VOCACIONAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14985315,MENDOZA,LINDA PAMELA,FEMENINO,14-Oct-97,210,MECANOGRAFO IV,29,VICERECTORADO ADMINISTRATIVO,5,DEPENDENCIA PENSIONADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1433491,ALVAREZ ROMERO,TOMAS,MASCULINO,14-Apr-76,374,INVESTIGADOR IV,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14944745,FERNANDEZ MEDINA,SARAH MELISSA,FEMENINO,29-Jul-16,535,ENFERMERA JEFE I,8,RECTORADO,52,DIRECCIÓN DE ORIENTACIÓN VOCACIONAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14339834,MARTINEZ PEREZ,GUILLERMO,MASCULINO,6-Apr-01,316,ENTRENADOR DEPORTIVO VII,29,VICERECTORADO ADMINISTRATIVO,45,DIRECCIÓN DE DEPORTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1458300,SANCHEZ RODRIGUEZ,SHARON SUSAN,FEMENINO,7-Jan-74,213,SECRETARIO III,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14155103,SANCHEZ PEREZ,JULIA REBECCA,FEMENINO,16-Aug-12,702,ASISTENTE DE COORDINACION I,50,VICERECTORADO ACADEMICO,79,DEPARTAMENTO DE DIVINACIÓN
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14305618,ROJAS RODRIGUEZ,RICARDO JASON,MASCULINO,19-Aug-11,703,ASISTENTE DE COORDINACION II,50,VICERECTORADO ACADEMICO,201,DECANATO DE RELACIONES CON LOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14310560,ROJAS NAVARRO,JENNIFER HEATHER,FEMENINO,12-Feb-06,1133,OPERADOR DE MAQUINAS ELECTRONICAS I,29,VICERECTORADO ADMINISTRATIVO,6,DEPENDENCIA SOBREVIVIENTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14921919,GUTIERREZ,BRANDON,MASCULINO,28-Mar-05,201,JEFE DE INFORMATICA II,117,SECRETARIA,304,DIRECCIÓN DE LIBROS DE HECHIZOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14119946,GOMEZ GONZALEZ,TIFFANY MEGAN,FEMENINO,28-Apr-23,1307,JEFE DE NOMINA I,29,VICERECTORADO ADMINISTRATIVO,258,DEPARTAMENTO DE NÓMINA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14692297,LOPEZ ROMERO,DAVID DANIEL,MASCULINO,23-Oct-08,198,ANALISTA PROCESOS DE DATOS II,117,SECRETARIA,304,DIRECCIÓN DE LIBROS DE HECHIZOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14375486,ROMERO,NICOLE JENNIFER,FEMENINO,13-Oct-12,1235,ASISTENTE DE INVESTIGACION EN CIENCIAS B,50,VICERECTORADO ACADEMICO,221,LABORATORIOS DE CATÁSTROFES MÁGICAS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14198485,CASTILLO,TYLER TYLER,MASCULINO,23-May-14,638,TECNICO DE LABORATORIO II,50,VICERECTORADO ACADEMICO,223,LABORATORIOS DE ASTROLOGÍA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14843737,TORRES VACA,JUAN JUAN,MASCULINO,24-May-02,39,PLANIFICADOR III,117,SECRETARIA,289,DIRECCIÓN DE REGISTRO DE NACIDOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1418930,GOMEZ,DONALD,MASCULINO,1-Mar-75,635,TECNICO DE LABORATORIO V,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14415652,MARTIN GONZALEZ,JONATHAN ANDRES,MASCULINO,27-Sep-88,620,ASISTENTE DE ADMINISTRADOR DE SISTEMA I,117,SECRETARIA,314,LECHUCERÍA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1441725,TORRES FERNANDEZ,CARLOS GUILLERMO,MASCULINO,25-Dec-64,871,POR  DEFINIR,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14284730,DIAZ FERNANDEZ,BRITTANY MEGAN,FEMENINO,25-Aug-07,1328,JEFE DE ANALISIS Y CONTROL FINANCIERO,29,VICERECTORADO ADMINISTRATIVO,243,DIRECCIÓN DE FINANZAS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1459373,GOMEZ CASTILLO,RICARDO,MASCULINO,3-Jun-73,7,ADMINISTRADOR V,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14295006,LOPEZ,HEATHER,FEMENINO,16-Jul-08,211,SECRETARIO I,50,VICERECTORADO ACADEMICO,100,DEPARTAMENTO DE CIENCIA Y TECNOLOGIA DEL COMPORTAMIENTO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14541365,RAMIREZ,ROBERTO CRISTOBAL,MASCULINO,1-Jun-97,732,OPERADOR DE EQUIPOS MULTIMEDIA II,117,SECRETARIA,295,DIRECCIÓN DE EQUIPOS MÁGICOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14808815,CASTILLO ROMERO,LISA,FEMENINO,21-Jun-10,704,ASISTENTE DE COORDINACION III,50,VICERECTORADO ACADEMICO,177,COORDINACIÓN DE INGENIERÍA FANTASMAGÓRICA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14456121,ROJAS RAMIREZ,AARON NICOLAS,MASCULINO,13-Oct-02,42,PLANIFICADOR JEFE,29,VICERECTORADO ADMINISTRATIVO,267,DEPARTAMENTO DE ADQUISICIONES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14182665,ROJAS,ESTEFANIA KIMBERLY,FEMENINO,4-Jan-06,1334,PLANIFICADOR CENTRAL,8,RECTORADO,33,COMISIÓN DE PLANIFICACIÓN Y DESARROLLO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14215223,ALVAREZ MARTINEZ,LAUREN HEATHER,FEMENINO,4-May-14,28,ANALISTA DE ORGANIZACION Y SISTEMAS III,117,SECRETARIA,304,DIRECCIÓN DE LIBROS DE HECHIZOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14826331,GOMEZ JONES,JESSICA REBECCA,FEMENINO,8-May-21,566,TRABAJADOR SOCIAL III,8,RECTORADO,40,DIRECCIÓN DE CULTURA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14296850,TORRES ROJAS,JONATHAN CRISTOBAL,MASCULINO,26-Dec-13,7,ADMINISTRADOR V,29,VICERECTORADO ADMINISTRATIVO,253,DIRECCIÓN DE GESTIÓN DEL CAPITAL HUMANO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14607524,ROJAS MORENO,AMBER MELISSA,FEMENINO,10-Jan-11,356,BIBLIOTECOLOGO II,50,VICERECTORADO ACADEMICO,227,BIBLIOTECA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14139587,ROJAS FERNANDEZ,HEATHER EMILY,FEMENINO,17-Oct-96,647,ASISTENTE TECNICO ADMINISTRATIVO V,50,VICERECTORADO ACADEMICO,212,UNIDAD DE LABORATORIOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14744981,RAMIREZ JIMENEZ,CRYSTAL MEGAN,FEMENINO,4-Dec-96,211,SECRETARIO I,29,VICERECTORADO ADMINISTRATIVO,264,UNIDAD DEL DIARIO EL PROFETA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14812171,SANCHEZ,NICOLE BRITTANY,FEMENINO,23-Jan-14,39,PLANIFICADOR III,50,VICERECTORADO ACADEMICO,201,DECANATO DE RELACIONES CON LOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14399782,MENDOZA LOPEZ,LAUREN ASHLEY,FEMENINO,14-Jan-94,43,PLANIFICADOR JEFE II,50,VICERECTORADO ACADEMICO,120,DECANATO DE ESTUDIOS GENERALES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14198922,ROJAS MARTINEZ,JAIME CRISTOBAL,MASCULINO,8-Jul-03,202,JEFE DE INFORMATICA III,117,SECRETARIA,304,DIRECCIÓN DE LIBROS DE HECHIZOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14360087,MARTIN MENDOZA,EMILY SARAH,FEMENINO,30-Dec-94,1256,ASISTENTE DE DEPARTAMENTO ACADEMICO II,50,VICERECTORADO ACADEMICO,84,DEPARTAMENTO DE ESCOBAS VOLADORAS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14912202,ROJAS RODRIGUEZ,ANTONIO KEVIN,MASCULINO,16-Feb-02,60,ANALISTA FINANCIERO III,29,VICERECTORADO ADMINISTRATIVO,249,DEPARTAMENTO DE TESORERÍA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14755381,SANCHEZ GONZALEZ,NICOLAS,MASCULINO,24-May-06,1270,TECNICO AUDIOVISUAL II,8,RECTORADO,40,DIRECCIÓN DE CULTURA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14414443,MENDOZA,BARBARA,FEMENINO,21-Dec-04,217,SECRETARIO EJECUTIVO II,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14737062,SANCHEZ RODRIGUEZ,ESTEFANIA RACHEL,FEMENINO,13-Jul-08,211,SECRETARIO I,117,SECRETARIA,289,DIRECCIÓN DE REGISTRO DE NACIDOS MUGGLES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,14903774,TORRES JIMENEZ,HEATHER,FEMENINO,5-Oct-08,552,DIETISTA II,8,RECTORADO,52,DIRECCIÓN DE ORIENTACIÓN VOCACIONAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15950051,SMITH RODRIGUEZ,DANIEL,MASCULINO,8-Jul-13,358,BIBLIOTECOLOGO IV,29,VICERECTORADO ADMINISTRATIVO,5,DEPENDENCIA PENSIONADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15540535,MARTINEZ MENDOZA,ELIZABETH ASHLEY,FEMENINO,19-Jul-09,703,ASISTENTE DE COORDINACION II,50,VICERECTORADO ACADEMICO,147,COORDINACIÓN DE INGENIERÍA MECÁNICA
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15180455,LOPEZ LOPEZ,ERIC JASON,MASCULINO,8-Jun-09,634,TECNICO DE LABORATORIO IV,50,VICERECTORADO ACADEMICO,224,LABORATORIOS DE TRANSFIGURACIÓN
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15484835,ROMERO TORRES,SANDRA LAURA,FEMENINO,8-Feb-18,13,ASISTENTE ADMINISTRATIVO IV,50,VICERECTORADO ACADEMICO,221,LABORATORIOS DE CATÁSTROFES MÁGICAS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15633965,FERNANDEZ ROJAS,REBECCA ASHLEY,FEMENINO,6-May-20,43,PLANIFICADOR JEFE II,29,VICERECTORADO ADMINISTRATIVO,261,DIRECCIÓN DE ESTUDIANTES
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15232612,ROJAS,AMBER CHELSEA,FEMENINO,26-Dec-10,221,SECRETARIO ADMINISTRATIVO II,117,SECRETARIA,322,CENTRO DE DOCUMENTACIÓN Y ARCHIVO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15439038,DIAZ PEREZ,PATRICIA DIANE,FEMENINO,29-Oct-94,633,TECNICO DE LABORATORIO III,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15989831,SANCHEZ,ERIC ROBERTO,MASCULINO,30-Oct-06,566,TRABAJADOR SOCIAL III,8,RECTORADO,52,DIRECCIÓN DE ORIENTACIÓN VOCACIONAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,1589927,ROJAS DIAZ,PATRICIA,FEMENINO,15-Aug-69,213,SECRETARIO III,29,VICERECTORADO ADMINISTRATIVO,4,DEPENDENCIA JUBILADOS
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15649129,ROJAS GONZALEZ,BRITTANY ELIZABETH,FEMENINO,17-Jan-16,648,ASISTENTE TECNICO ADMINISTRATIVO VI,29,VICERECTORADO ADMINISTRATIVO,238,VICERRECTORADO ADMINISTRATIVO
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15293403,RAMIREZ LOPEZ,CHAD JAIME,MASCULINO,17-Feb-93,13,ASISTENTE ADMINISTRATIVO IV,29,VICERECTORADO ADMINISTRATIVO,278,DIRECCIÓN DE SEGURIDAD INTEGRAL
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15228660,ROMERO PEREZ,BRITTANY ASHLEY,FEMENINO,9-Feb-02,216,SECRETARIO EJECUTIVO I,50,VICERECTORADO ACADEMICO,224,LABORATORIOS DE TRANSFIGURACIÓN
2,ADMIN,ACTIVO,30,SARTENEJAS,V,15781811,MARTINEZ LOPEZ,KIMBERLY ANGELA,FEMENINO,11-Aug-92,1326,INGENIERO INDUSTRIAL JEFE,50,VICERECTORADO ACADEMICO,224,LABORATORIOS DE TRANSFIGURACIÓN
